time,state_real_ROLL,state_obs_ROLL,state_real_WX,state_obs_WX,state_real_VY,state_obs_VY,state_real_WZ,state_obs_WZ,state_real_VX,state_obs_VX,state_real_PHI_U,state_obs_PHI_U,output_real_ROLL,output_obs_ROLL,output_real_VX,output_obs_VX,output_real_WX,output_obs_WX,output_real_DOT_WX,output_obs_DOT_WX,output_real_WZ,output_obs_WZ,output_real_ACC_Y,output_obs_ACC_Y,phi_s
1.400000000000001,-0.5611614603691198,-0.560239907694978,0.25174676184648054,0.24212995906493479,-0.02743009287245667,-0.0523098485570193,0.37416821529244626,0.36527818242286875,4.935761110287555,4.94113443613353,-0.4848326027250349,-0.5146266800618898,-0.5531625534027869,-0.5517265111173605,4.94113443613353,4.946889513960842,0.2077351615194487,0.17870726721417582,17.539618520801994,1.9775614405946584,0.3609816478994536,0.3788322869571314,1.8864054815098563,1.9054032309120887,-0.04561322763308817
1.410000000000001,-0.5686131660879863,-0.5681251041753378,0.30168185103346573,0.2854872390599606,-0.036764970975727285,-0.0535932432901028,0.37412205981768343,0.37639255598390053,4.930802251455632,4.935761110287555,-0.4835844153468199,-0.5153661235085985,-0.5611614603691198,-0.560239907694978,4.935761110287555,4.94113443613353,0.2521647009815614,0.24212995906493479,17.373366920082837,2.084941438595811,0.37358091290522993,0.36527818242286875,1.9109156606679838,1.9199485055893106,-0.05275898066673934
1.420000000000001,-0.575473230983603,-0.5755639734435323,0.349651649802047,0.3239072483205693,-0.04577012467575341,-0.05780301149638897,0.3741824709653793,0.3694532741577165,4.9262880012239325,4.930802251455632,-0.48225937090980703,-0.5166496064324727,-0.5686131660879863,-0.5681251041753378,4.930802251455632,4.935761110287555,0.29186528943174406,0.2854872390599606,17.177838055445736,2.1982467012404205,0.36494544714535576,0.37639255598390053,1.9311722032494842,1.9767909221169595,-0.058914367011059565
1.430000000000001,-0.5817004136895593,-0.5825467980527215,0.39540557981250024,0.3817956742661193,-0.05439492927122077,-0.06722606557198939,0.37434904794198,0.373743215735569,4.922245744991333,4.9262880012239325,-0.4808576786538734,-0.5132690236904365,-0.575473230983603,-0.5755639734435323,4.9262880012239325,4.930802251455632,0.35040606765828064,0.3239072483205693,16.95424687778525,2.318437960249186,0.37214821490789385,0.3694532741577165,1.9536932470436643,1.9552027414405273,-0.069277774362285
1.440000000000001,-0.5872569230543858,-0.5887049907573074,0.4387069389573736,0.4304714857598676,-0.06259106051546173,-0.06497387764718475,0.37462074612157714,0.37758484321342317,4.918699946631245,4.922245744991333,-0.4793795599224751,-0.5106983533770381,-0.5817004136895593,-0.5825467980527215,4.922245744991333,4.9262880012239325,0.3990986262136612,0.3817956742661193,16.703980385146888,2.4450921411312976,0.37909715245396947,0.373743215735569,1.9787891457052313,1.9972935673766374,-0.07800663738026936
1.450000000000001,-0.5921086489899249,-0.594006844549058,0.47933433857819896,0.46532885418565373,-0.07031279974982188,-0.054399697273671055,0.37499587076311786,0.38259405680248443,4.915672001503143,4.918699946631245,-0.4778252481276948,-0.5101136359327437,-0.5872569230543858,-0.5887049907573074,4.918699946631245,4.922245744991333,0.43062914769773863,0.4304714857598676,16.428589050325563,2.576266599769201,0.38630193779226746,0.37758484321342317,1.9941633119845676,2.0119979708225486,-0.08389320861631433
1.460000000000001,-0.5962253708460266,-0.5985374743905114,0.5170830373726513,0.5165726127537063,-0.07751732111801968,-0.06968358207106395,0.3754720938530479,0.37544066801129417,4.913180108635655,4.915672001503143,-0.4761949887133829,-0.5057028451862484,-0.5921086489899249,-0.594006844549058,4.915672001503143,4.918699946631245,0.4878266205100668,0.46532885418565373,16.129776491650716,2.713915624816412,0.3740812766613136,0.38259405680248443,2.0144976246570234,2.0140696996684726,-0.092834629204263
1.470000000000001,-0.5995809421158409,-0.6020665880752344,0.5517661652911245,0.5508070229324591,-0.08416495905269111,-0.07628694982775998,0.37604646745686393,0.3786969168892397,4.911239162738418,4.913180108635655,-0.4744890391163996,-0.5038642598140876,-0.5962253708460266,-0.5985374743905114,4.913180108635655,4.915672001503143,0.5192924428939234,0.5165726127537063,15.809388880582283,2.8553397049961275,0.38018437719747067,0.37544066801129417,2.0297062018220564,2.0146411315355195,-0.09820232826114683
1.480000000000001,-0.6021534504066791,-0.6048168709489107,0.5832158321484804,0.5794381794100529,-0.09021945433422186,-0.08387316295616357,0.3767154457457146,0.37811410125591427,4.909860666643889,4.911239162738418,-0.47270766872596226,-0.5021605681359969,-0.5995809421158409,-0.6020665880752344,4.911239162738418,4.913180108635655,0.5464260332279673,0.5508070229324591,15.469403429914518,2.9980440298963704,0.37770928467135345,0.3786969168892397,2.050222659911424,2.045092686647724,-0.10265630281291382
1.490000000000001,-0.6039253517411945,-0.6068138099384339,0.6112841164228286,0.609835932559426,-0.09564817723538108,-0.08788184892814846,0.37747489830924885,0.37965640635297987,4.909052664624237,4.909860666643889,-0.4708511588411058,-0.49902196857599584,-0.6021534504066791,-0.6048168709489107,4.909860666643889,4.911239162738418,0.584422018213419,0.5794381794100529,15.111916387296462,3.143321173962782,0.38174648258137456,0.37811410125591427,2.0650597128186416,2.0594752090798227,-0.10779184136243808
